attempt_uid,run_id,crate,model,node_id,attempt,difficulty_bucket,rug_retry_available_total,rug_retry_success,first_successful_retry_attempt,retry_attempts_checked,retry_status_sequence,error_codes,missing_detailed_log,missing_node,attempt_index_mismatch
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::5,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,5,single_error,7,False,,"[6, 7, 8, 9, 10, 11, 12]","[{""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0599,False,False,False
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::6,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,6,single_error,6,False,,"[7, 8, 9, 10, 11, 12]","[{""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0560,False,False,False
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::7,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,7,single_error,5,False,,"[8, 9, 10, 11, 12]","[{""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0063,False,False,False
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::8,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,8,multi_supported_only,4,False,,"[9, 10, 11, 12]","[{""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0560",False,False,False
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::9,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,9,multi_supported_only,3,False,,"[10, 11, 12]","[{""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0560",False,False,False
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::10,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,10,multi_supported_only,2,False,,"[11, 12]","[{""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0560,E0599",False,False,False
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::11,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,11,multi_supported_only,1,False,,[12],"[{""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0432,E0433,E0560",False,False,False
humantime_gemini-2.5-flash-thinking_20251109_141506::duration::Parser::<'a>::parse_unit::12,humantime_gemini-2.5-flash-thinking_20251109_141506,humantime,gemini-2.5-flash-thinking,duration::Parser::<'a>::parse_unit,12,single_error,0,False,,[],[],E0599,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<u64 as duration::OverflowOp>::add::1,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<u64 as duration::OverflowOp>::add,1,single_error,3,True,4,"[2, 3, 4]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<u64 as duration::OverflowOp>::add::2,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<u64 as duration::OverflowOp>::add,2,single_error,2,True,4,"[3, 4]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<u64 as duration::OverflowOp>::add::3,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<u64 as duration::OverflowOp>::add,3,single_error,1,True,4,[4],"[{""attempt"": 4, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::1,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,1,single_error,5,True,6,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::2,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,2,multi_mixed,4,True,6,"[3, 4, 5, 6]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": true, ""strict_success"": true, ""success"": true}]","E0433,E0603",False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::4,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,4,single_error,2,True,6,"[5, 6]","[{""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::5,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,5,single_error,1,True,6,[6],"[{""attempt"": 6, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::From<std::time::Duration>>::from::1,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::From<std::time::Duration>>::from,1,single_error,2,False,,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::From<std::time::Duration>>::from::2,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::From<std::time::Duration>>::from,2,multi_mixed,1,False,,[3],"[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0252,E0433",False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::From<std::time::Duration>>::from::3,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::From<std::time::Duration>>::from,3,single_error,0,False,,[],[],E0433,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::1,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,1,multi_supported_only,5,False,,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0599",False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::2,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,2,multi_supported_only,4,False,,"[3, 4, 5, 6]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0599",False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::3,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,3,multi_supported_only,3,False,,"[4, 5, 6]","[{""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0599",False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::4,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,4,single_error,2,False,,"[5, 6]","[{""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0599,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::5,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,5,multi_supported_only,1,False,,[6],"[{""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0599",False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::6,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,6,single_error,0,False,,[],[],E0599,False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::ops::Deref>::deref::1,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::ops::Deref>::deref,1,multi_supported_only,5,False,,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0599",False,False,False
humantime_gpt-3.5-turbo_20251109_000031::<wrapper::Duration as std::ops::Deref>::deref::2,humantime_gpt-3.5-turbo_20251109_000031,humantime,gpt-3.5-turbo,<wrapper::Duration as std::ops::Deref>::deref,2,single_error,4,False,,"[3, 4, 5, 6]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
