attempt_uid,run_id,crate,model,node_id,attempt,func_key,resolution_path,rule_resolved,final_resolved,error_codes,difficulty_bucket,batch_id,strict_success,normalized_success,normalized_status,frozen_status
humantime_gemini-2.5-flash-nothinking_20251109_134926::date::two_digits::two_digits_inner::5,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,date::two_digits::two_digits_inner,5,,full,False,True,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0022,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::date::two_digits::two_digits_inner::6,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,date::two_digits::two_digits_inner,6,,full,False,True,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0023,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::FormattedDuration::get_ref::1,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::FormattedDuration::get_ref,1,,rule,True,True,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0024,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::FormattedDuration::get_ref::2,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::FormattedDuration::get_ref,2,,rule,True,True,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0025,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::1,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,1,,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0026,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::2,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,2,,full,False,True,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0027,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::3,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,3,,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0028,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::4,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,4,,unresolved,False,False,"E0063,E0308",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0029,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::5,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,5,,full,False,True,E0063,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0030,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::6,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,6,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0031,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::7,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,7,,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0032,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::8,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,8,,full,False,True,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0033,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::9,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,9,,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0034,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::10,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,10,,full,False,True,"E0063,E0308",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0035,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::11,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,11,,full,False,True,E0063,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0036,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::off::12,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::off,12,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0037,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::1,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,1,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0038,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::2,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,2,,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0039,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::3,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,3,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0040,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::4,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,4,,full,False,True,"E0164,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0041,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::5,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,5,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0042,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::6,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,6,,full,False,True,"E0107,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0043,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::7,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,7,,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0044,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::8,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,8,,unresolved,False,False,E0765,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0045,False,False,normalized_runtime_failed,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::9,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,9,,unresolved,False,False,"E0433,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0046,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::10,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,10,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0047,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::11,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,11,,unresolved,False,False,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0048,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse::12,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse,12,,unresolved,False,False,"E0533,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0049,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::1,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,1,,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0050,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::2,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,2,,unresolved,False,False,"E0107,E0432,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0051,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::3,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,3,,full,False,True,"E0107,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0052,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::4,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,4,,unresolved,False,False,"E0107,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0053,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::5,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,5,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0054,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::6,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,6,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0055,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::7,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,7,,unresolved,False,False,"E0432,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0056,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::8,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,8,,unresolved,False,False,"E0432,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0057,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::9,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,9,,unresolved,False,False,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0058,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::10,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,10,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0059,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::11,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,11,,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0060,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_first_char::12,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_first_char,12,,unresolved,False,False,"E0432,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0061,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_unit::1,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_unit,1,,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0062,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_unit::2,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_unit,2,,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0063,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_unit::3,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_unit,3,,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0064,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::duration::Parser::<'a>::parse_unit::4,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,duration::Parser::<'a>::parse_unit,4,,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0065,True,True,normalized_resolved,frozen_cleared
